1.12,-0.90,1.77,-114.38,-226.08,-123.48
0.83,-0.76,1.69,-12.02,-195.68,-66.16
0.50,-1.09,1.78,29.85,-198.37,-77.21
0.32,-1.54,1.78,-4.82,-221.44,-110.54
0.08,-1.81,1.65,-115.24,-240.00,-119.14
0.03,-1.82,1.41,-235.85,-246.35,-118.78
0.09,-1.78,1.13,-322.09,-258.80,-119.33
0.14,-1.74,0.86,-365.86,-273.75,-108.77
0.11,-1.64,0.63,-377.27,-285.71,-82.34
0.14,-1.54,0.44,-370.37,-297.62,-48.34
0.15,-1.42,0.25,-352.61,-314.58,-11.84
0.13,-1.33,0.07,-334.54,-334.60,22.22
0.15,-1.23,-0.13,-326.98,-348.77,50.60
0.18,-1.10,-0.33,-327.46,-350.90,66.77
0.21,-0.95,-0.57,-327.34,-330.52,64.82
0.14,-0.82,-0.70,-323.68,-287.85,46.75
0.09,-0.74,-0.74,-311.53,-234.93,27.95
0.09,-0.69,-0.73,-290.48,-191.47,24.66
0.06,-0.63,-0.77,-260.44,-167.24,38.45
0.03,-0.57,-0.87,-224.13,-155.16,60.49
-0.01,-0.51,-0.99,-184.27,-150.76,89.42
0.03,-0.45,-1.14,-139.35,-152.84,127.08
0.09,-0.39,-1.26,-81.85,-151.49,164.01
0.28,-0.35,-1.36,-12.70,-148.99,196.17
0.35,-0.27,-1.60,50.05,-124.39,220.10
0.35,-0.08,-1.94,73.00,-28.50,230.05
0.99,0.17,-1.94,153.57,271.49,296.58
1.71,0.65,-1.94,257.70,362.01,333.20
1.97,1.06,-1.94,427.87,425.31,337.41
1.97,1.27,-1.94,650.78,451.19,335.40
1.97,0.79,-1.53,936.74,448.07,349.56
1.97,-0.04,-0.63,1299.23,382.70,331.80
1.97,-1.72,0.26,1622.61,269.05,309.09
1.97,-2.00,1.71,1721.55,181.28,227.67
1.97,-2.00,-1.94,1213.29,292.31,-8.67
1.97,-2.00,-1.94,131.90,279.55,-387.71
1.97,-2.00,-1.94,-467.97,18.56,-588.40
1.97,-2.00,-1.94,-443.80,-130.74,-528.09
1.97,-1.64,-1.94,-271.37,-132.15,-349.44
1.50,-0.86,-1.94,-121.89,-131.66,-210.70
1.21,-0.99,-1.94,-3.54,-177.13,-158.88
0.73,-1.41,-1.94,34.85,-222.11,-154.06
0.46,-1.80,-1.94,-14.83,-243.42,-156.80
0.21,-1.99,-1.96,-124.09,-256.84,-153.39
0.17,-2.00,1.81,-235.48,-268.38,-151.07
0.15,-2.00,1.56,-321.79,-290.84,-152.96
0.15,-2.00,1.24,-381.36,-315.20,-147.83
0.15,-2.00,0.91,-412.73,-336.31,-112.61
0.30,-1.93,0.59,-412.24,-362.38,-84.90
0.25,-1.81,0.27,-400.95,-391.67,-53.53
0.23,-1.71,-0.07,-390.15,-405.84,-30.82
0.18,-1.59,-0.40,-388.74,-400.04,-18.19
0.12,-1.45,-0.66,-385.94,-371.96,-15.69
0.05,-1.31,-0.81,-375.01,-331.19,-18.68
-0.08,-1.12,-0.97,-311.11,-259.04,-1.40
-0.08,-1.12,-0.97,-311.11,-259.04,-3.91
1.97,1.66,-1.94,483.23,467.30,339.55
1.97,-1.44,0.42,1482.35,287.73,300.49
1.97,-2.00,-1.94,1585.38,217.72,186.83
1.97,-2.00,-1.94,1147.13,248.18,-17.76
1.97,-2.00,-1.94,247.99,214.48,-307.75
1.97,-2.00,-1.94,-387.28,33.57,-499.10
1.97,-2.00,-1.94,-497.15,-60.12,-514.36
1.97,-1.01,-1.94,-376.60,-79.78,-430.62
1.53,-0.52,-1.94,-213.45,-111.33,-324.72
1.16,-0.63,-2.00,-64.09,-157.05,-251.90
0.84,-1.08,1.95,39.25,-196.17,-209.11
0.42,-1.50,1.99,42.85,-216.38,-181.40
0.28,-1.82,1.99,-24.78,-230.41,-165.23
0.22,-2.00,1.90,-109.56,-259.65,-154.48
0.06,-2.00,1.60,-190.92,-288.71,-145.21
0.05,-2.00,1.32,-265.88,-299.45,-128.73
0.01,-2.00,1.11,-317.15,-311.29,-102.73
0.04,-2.00,0.80,-338.57,-334.91,-78.74
-0.02,-1.99,0.46,-346.93,-344.19,-42.60
-0.01,-1.80,0.19,-345.35,-341.38,-13.55
0.01,-1.61,-0.05,-337.96,-339.79,7.87
0.05,-1.45,-0.27,-321.48,-336.25,23.01
0.08,-1.28,-0.45,-300.42,-333.32,34.97
0.08,-1.13,-0.63,-276.62,-329.54,42.05
0.12,-1.01,-0.78,-249.15,-321.73,44.80
0.11,-0.91,-0.89,-218.94,-310.25,45.53
0.09,-0.81,-0.97,-186.90,-294.44,48.83
0.06,-0.73,-1.03,-155.40,-278.57,56.95
0.05,-0.68,-1.13,-129.34,-268.07,71.05
0.06,-0.72,-1.39,-118.41,-261.42,88.93
1.97,-2.00,1.46,1823.60,204.78,260.08
1.97,-2.00,-1.94,1442.43,290.17,26.73
1.97,-2.00,-1.94,346.26,358.23,-345.84
1.97,-2.00,-1.94,-448.87,79.71,-568.93
1.97,-2.00,-1.94,-493.12,-139.65,-516.74
1.97,-1.66,-1.94,-309.52,-193.37,-340.95
1.49,-0.84,-1.94,-135.99,-198.37,-190.37
1.05,-0.77,-1.94,-6.10,-221.32,-132.82
0.61,-1.29,-1.94,44.25,-256.78,-134.04
0.14,-1.73,-1.96,-31.25,-274.61,-150.09
-0.01,-1.93,1.85,-169.62,-276.31,-157.90
-0.06,-1.94,1.55,-293.71,-286.20,-163.76
0.01,-1.95,1.20,-381.91,-304.27,-166.14
0.09,-1.91,0.89,-428.30,-322.46,-158.39
0.11,-1.87,0.60,-432.08,-336.37,-127.45
0.20,-1.79,0.28,-401.87,-348.89,-91.80
0.14,-1.65,0.06,-362.99,-357.68,-56.76
0.15,-1.54,-0.14,-333.87,-356.33,-29.97
0.16,-1.44,-0.33,-319.47,-354.01,-14.04
0.15,-1.35,-0.52,-311.78,-349.74,-7.93
0.09,-1.26,-0.73,-304.94,-338.88,-4.21
-0.02,-1.15,-0.91,-294.32,-314.83,0.55
-0.11,-1.04,-1.03,-274.42,-282.60,5.07
-0.11,-0.96,-1.13,-244.82,-256.48,11.54
-0.18,-0.88,-1.28,-203.74,-236.34,18.86
-0.23,-0.84,-1.50,-157.90,-215.64,29.60
-0.33,-0.83,-1.76,-105.04,-175.91,58.05
-0.37,-0.80,-1.93,-39.74,-104.19,109.56
-0.23,-0.72,-1.94,33.57,-6.78,185.43
0.17,-0.54,-1.94,106.33,87.34,270.09
0.40,-1.67,-1.94,28.20,-250.56,-180.36
0.15,-2.00,-1.95,-31.01,-279.00,-155.83
0.02,-2.00,1.85,-116.03,-316.35,-133.24
-0.07,-2.00,1.54,-202.15,-347.30,-114.32
-0.04,-2.00,1.19,-273.38,-361.83,-76.85
0.03,-2.00,0.85,-311.41,-371.84,-46.45
0.12,-2.00,0.47,-324.78,-376.23,-13.73
0.12,-1.91,0.17,-322.70,-371.23,13.55
0.11,-1.69,-0.11,-311.59,-360.30,32.35
0.06,-1.47,-0.34,-301.16,-343.33,42.79
0.01,-1.24,-0.49,-291.57,-319.10,48.22
0.01,-1.02,-0.56,-275.64,-297.62,51.82
-0.00,-0.88,-0.66,-253.91,-289.56,58.60
-0.04,-0.80,-0.84,-237.13,-285.10,67.32
-0.06,-0.75,-1.03,-230.60,-277.66,74.59
-0.06,-0.72,-1.20,-228.89,-266.98,77.09
-0.01,-0.71,-1.41,-221.02,-253.85,70.86
0.06,-0.79,-1.69,-198.13,-239.27,60.73
-0.17,-0.80,-1.94,-161.14,-182.07,80.94
-0.23,-0.59,-1.94,-110.97,-37.66,136.91
0.18,-0.31,-1.94,-44.74,115.42,200.87
0.67,-0.02,-1.94,37.66,208.20,250.56
1.10,0.27,-1.94,134.65,256.23,290.35
1.66,0.54,-1.94,259.35,301.03,323.44
1.97,0.90,-1.94,410.23,369.70,340.77
1.97,1.08,-1.94,589.74,441.11,341.62
1.97,0.95,-1.90,828.27,460.59,327.34
1.97,-0.32,-0.97,1181.92,431.90,337.05
1.97,-2.00,0.20,1550.46,339.24,316.72
1.97,-2.00,1.83,1714.41,273.81,173.47
0.16,-0.90,-1.81,-105.96,-47.67,157.66
0.36,-0.66,-1.94,-56.34,0.43,242.38
0.68,-0.31,-1.94,15.44,60.06,328.44
1.14,0.10,-1.94,104.62,128.12,384.41
1.47,0.56,-1.94,196.05,215.64,401.50
1.94,0.84,-1.94,293.04,299.39,401.50
1.97,1.17,-1.94,416.58,376.78,400.46
1.97,1.29,-1.93,601.28,423.47,389.29
1.97,0.75,-1.41,840.78,421.70,408.40
1.97,0.12,-0.60,1148.29,343.27,400.28
1.97,-1.44,0.31,1455.67,218.39,381.48
1.97,-2.00,1.54,1569.14,126.59,309.82
1.97,-2.00,-1.94,1258.64,191.53,108.77
1.97,-2.00,-1.94,423.54,259.22,-236.09
1.97,-2.00,-1.94,-305.92,97.78,-509.84
1.97,-2.00,-1.94,-450.70,-55.24,-524.25
1.97,-1.97,-1.94,-331.74,-112.80,-381.54
1.48,-1.09,-1.94,-164.98,-145.70,-210.76
1.33,-0.92,-1.94,14.59,-197.58,-110.78
0.89,-1.32,-1.94,115.85,-247.44,-55.06
0.59,-1.77,-1.94,83.44,-267.22,-45.78
0.44,-2.00,-1.94,-51.94,-282.97,-61.34
0.41,-2.00,1.79,-207.95,-306.59,-86.79
0.47,-2.00,1.35,-336.19,-327.22,-116.03
0.57,-2.00,0.99,-424.15,-339.43,-143.01
0.54,-1.96,0.71,-470.53,-344.86,-147.65
0.60,-1.90,0.45,-485.37,-350.84,-127.69
0.59,-1.73,0.18,-478.96,-367.50,-102.73
0.61,-1.63,-0.11,-457.84,-387.52,-83.99
0.58,-1.53,-0.41,-441.30,-400.22,-72.76
0.51,-0.37,-1.94,148.93,129.03,330.15
1.06,0.11,-1.94,157.60,223.82,343.52
1.66,0.63,-1.94,184.39,310.25,337.84
1.97,1.23,-1.94,251.66,371.96,329.17
1.97,1.79,-1.94,404.98,412.67,327.65
1.97,1.74,-1.67,685.69,428.97,345.04
1.97,0.88,-0.88,1062.17,403.70,392.35
1.97,-0.51,0.16,1474.96,307.50,374.34
1.97,-2.00,1.32,1727.84,220.89,300.36
1.97,-2.00,-1.94,1509.69,232.98,139.59
1.97,-2.00,-1.94,620.69,268.87,-177.31
1.97,-2.00,-1.94,-342.48,24.66,-489.52
1.97,-2.00,-1.94,-573.02,-147.22,-582.48
1.97,-1.74,1.98,-447.04,-153.26,-487.69
1.27,-0.89,1.88,-259.65,-143.74,-332.47
0.90,-0.78,1.87,-81.00,-169.13,-211.68
0.63,-1.13,1.87,51.21,-212.78,-145.08
0.33,-1.69,1.94,62.93,-239.81,-108.65
0.19,-2.00,1.95,-29.11,-258.37,-92.17
0.19,-2.00,1.75,-160.47,-284.80,-93.45
0.19,-2.00,1.40,-285.84,-309.46,-107.55
0.31,-2.00,1.04,-388.62,-323.68,-136.66
0.34,-2.00,0.74,-453.44,-333.38,-143.44
0.40,-1.95,0.44,-472.49,-355.24,-139.23
0.36,-1.80,0.12,-460.16,-381.18,-114.44
0.27,-1.60,-0.18,-429.82,-400.34,-82.64
0.17,-1.42,-0.41,-391.55,-409.50,-46.94
0.14,-1.24,-0.61,-347.36,-410.29,-10.56
0.12,-1.06,-0.80,-296.09,-405.04,18.07
0.05,-0.97,-1.05,-239.88,-395.95,35.10
1.97,1.49,-1.94,412.37,446.97,347.91
1.97,-0.43,-0.48,1304.54,367.26,374.95
1.97,-2.00,0.74,1617.24,243.78,321.24
1.97,-2.00,-1.94,1562.49,211.07,154.00
1.97,-2.00,-1.94,874.78,273.20,-123.78
1.97,-2.00,-1.94,-133.43,167.18,-446.36
1.97,-2.00,-1.94,-531.27,-24.78,-560.32
1.97,-2.00,-1.94,-477.98,-100.96,-479.32
1.71,-1.11,1.97,-315.01,-116.34,-329.84
1.31,-0.79,1.74,-141.61,-143.25,-213.02
0.90,-0.95,1.83,4.21,-186.28,-150.58
0.59,-1.43,1.85,67.75,-218.39,-115.85
0.30,-1.80,1.90,20.08,-237.80,-98.21
0.18,-1.98,1.81,-84.41,-257.70,-96.07
0.14,-2.00,1.62,-196.23,-283.88,-107.91
0.04,-2.00,1.26,-289.38,-307.08,-120.12
0.11,-2.00,0.94,-358.53,-317.27,-115.67
0.11,-1.92,0.66,-397.05,-334.36,-97.84
0.16,-1.78,0.33,-403.88,-356.46,-71.11
0.13,-1.60,-0.01,-391.31,-372.81,-40.59
0.08,-1.40,-0.31,-373.85,-372.45,-13.61
0.05,-1.18,-0.57,-352.37,-356.58,1.22
0.03,-1.02,-0.71,-329.66,-329.66,6.23
0.02,-0.88,-0.82,-309.03,-298.59,4.94
0.02,-0.80,-0.89,-291.57,-268.07,-0.85
0.04,-0.75,-0.98,-281.08,-236.88,-8.85
0.05,-0.71,-1.11,-269.42,-213.87,-12.88
0.00,-0.69,-1.36,-252.27,-198.13,-8.85
-0.12,-0.65,-1.62,-232.00,-166.26,3.66
-0.24,-0.57,-1.90,-201.85,-110.35,21.49
1.97,-2.00,-1.94,1564.68,268.68,355.54
1.97,-2.00,-1.94,1112.16,262.58,127.08
1.97,-2.00,-1.94,159.98,171.64,-243.78
1.97,-2.00,-1.94,-476.58,2.69,-520.58
1.97,-2.00,-1.94,-543.29,-67.02,-543.78
1.77,-1.19,-1.94,-404.68,-91.68,-422.74
1.10,-0.73,-1.94,-244.51,-129.70,-281.81
0.82,-0.68,1.92,-79.10,-176.76,-182.50
0.36,-0.94,1.87,16.11,-210.94,-116.76
0.15,-1.28,1.87,20.57,-221.63,-89.91
0.06,-1.53,1.83,-45.35,-237.01,-86.73
0.05,-1.69,1.64,-142.46,-257.45,-101.26
0.11,-1.78,1.35,-245.37,-274.36,-125.00
0.21,-1.81,1.09,-330.33,-287.85,-151.86
0.24,-1.79,0.81,-382.89,-303.05,-149.72
0.32,-1.69,0.52,-399.43,-321.42,-135.26
0.35,-1.55,0.23,-386.85,-345.77,-109.56
0.32,-1.40,-0.05,-360.61,-362.87,-80.26
0.24,-1.25,-0.29,-335.15,-366.83,-53.47
0.14,-1.08,-0.48,-311.41,-353.22,-34.49
0.09,-0.94,-0.64,-287.06,-329.84,-22.03
0.04,-0.85,-0.78,-262.34,-307.44,-12.51
0.01,-0.81,-0.97,-241.83,-288.83,-1.22
-0.01,-0.77,-1.26,-228.03,-268.20,5.86
-0.01,-0.78,-1.58,-222.42,-238.23,2.14
-0.03,-0.82,-1.84,-209.78,-197.09,3.05
-0.07,-0.81,-1.94,-173.10,-142.28,32.96
-0.16,-0.73,-1.94,-114.87,-54.63,99.98
-0.04,-0.56,-1.94,-39.98,58.78,190.80
0.32,-0.28,-1.94,45.47,158.64,279.98
0.57,-0.82,1.73,48.89,-215.89,-166.63
0.13,-1.53,1.77,-23.80,-240.55,-131.60
0.08,-1.71,1.64,-122.14,-256.60,-135.32
0.08,-1.85,1.44,-217.78,-275.83,-138.19
0.14,-1.92,1.19,-283.88,-299.20,-128.67
0.19,-1.93,0.92,-316.11,-323.92,-102.97
0.25,-1.87,0.60,-317.94,-341.01,-66.41
0.20,-1.70,0.31,-307.57,-344.86,-33.14
0.16,-1.53,0.08,-302.19,-333.57,-2.56
0.14,-1.33,-0.11,-297.74,-328.32,17.46
0.13,-1.16,-0.29,-293.83,-331.31,31.13
0.11,-1.04,-0.48,-295.54,-332.77,43.03
0.07,-0.94,-0.73,-303.05,-325.33,48.95
0.04,-0.86,-1.00,-315.74,-299.75,45.72
0.03,-0.78,-1.21,-324.66,-264.29,38.45
-0.02,-0.70,-1.40,-312.20,-237.74,34.00
-0.15,-0.69,-1.79,-277.84,-206.85,42.12
-0.22,-0.58,-1.94,-229.93,-128.67,63.78
-0.23,-0.34,-1.94,-149.17,-12.15,98.76
0.05,-0.19,-1.94,-35.28,81.12,148.87
0.33,-0.07,-1.94,97.35,124.09,206.73
0.60,0.14,-1.94,217.29,167.73,258.06
1.00,0.42,-1.94,308.97,246.77,291.51
1.61,0.72,-1.94,390.03,340.22,300.00
1.97,0.98,-1.94,494.34,413.95,303.54
1.97,1.07,-1.78,664.45,453.75,312.94
1.97,0.64,-1.05,957.12,419.93,295.91
1.97,-0.52,-0.26,1285.68,348.28,308.36
1.97,-2.00,0.76,1514.02,274.61,263.56
1.97,-2.00,-1.94,1406.78,306.34,132.76
0.83,0.26,-1.94,214.73,197.03,357.62
1.30,0.72,-1.94,335.28,265.82,389.29
1.97,1.27,-1.94,417.86,362.80,367.75
1.97,1.46,-1.94,519.24,425.49,348.34
1.97,1.39,-1.75,691.49,435.87,341.81
1.97,0.68,-0.86,975.80,395.83,347.00
1.97,-0.73,0.36,1252.36,292.12,373.42
1.97,-2.00,1.63,1367.29,205.33,320.32
1.97,-2.00,-1.94,1134.56,174.87,174.02
1.97,-2.00,-1.94,542.07,160.41,-91.25
1.97,-2.00,-1.94,-94.42,45.78,-371.23
1.97,-2.00,-1.94,-386.49,-36.01,-508.13
1.97,-1.65,-1.94,-396.19,-53.59,-483.47
1.75,-1.02,-1.94,-277.90,-93.14,-373.06
1.30,-0.88,1.95,-125.13,-152.78,-249.58
0.87,-1.00,1.84,-1.40,-204.90,-150.58
0.56,-1.28,1.86,49.68,-237.98,-89.79
0.38,-1.56,1.84,27.59,-265.39,-64.33
0.26,-1.77,1.69,-47.79,-290.29,-65.98
0.18,-1.88,1.48,-150.46,-306.77,-83.19
0.13,-1.86,1.21,-256.54,-320.08,-113.83
0.17,-1.88,0.90,-344.62,-324.41,-125.61
0.24,-1.78,0.61,-391.25,-340.89,-133.24
0.29,-1.72,0.29,-396.80,-364.88,-121.04
0.27,-1.61,-0.04,-383.50,-384.41,-96.93
0.23,-1.48,-0.34,-366.59,-392.22,-70.86
0.16,-1.35,-0.60,-354.08,-379.77,-54.57
0.03,-1.21,-0.81,-345.04,-347.42,-41.81
-0.12,-1.03,-0.98,-326.12,-305.80,-31.37
-0.24,-0.89,-1.20,-300.12,-270.39,-18.68
1.97,-2.00,-1.94,101.81,207.77,-285.59
1.97,-2.00,-1.94,-400.10,23.19,-474.44
1.97,-2.00,-1.94,-480.79,-67.32,-480.30
1.97,-1.10,-1.99,-396.74,-96.19,-388.20
1.53,-0.67,1.79,-256.60,-122.87,-275.58
1.14,-0.66,1.72,-98.09,-163.58,-178.78
0.76,-0.95,1.74,16.48,-197.27,-107.91
0.51,-1.28,1.84,44.01,-213.93,-67.45
0.43,-1.54,1.87,-6.53,-227.85,-56.03
0.29,-1.66,1.79,-108.10,-239.33,-65.55
0.22,-1.70,1.59,-228.46,-251.17,-85.27
0.29,-1.66,1.27,-339.00,-263.13,-103.46
0.28,-1.53,0.97,-414.56,-279.73,-115.48
0.35,-1.43,0.62,-440.57,-307.57,-122.20
0.33,-1.37,0.28,-429.46,-340.46,-118.66
0.24,-1.32,-0.04,-401.38,-363.23,-109.44
0.10,-1.24,-0.32,-370.92,-367.20,-95.34
-0.01,-1.13,-0.52,-337.41,-356.15,-75.56
-0.10,-1.05,-0.72,-294.08,-343.27,-41.26
-0.27,-0.91,-0.91,-245.43,-316.48,-2.87
-0.30,-0.79,-1.07,-200.75,-279.85,29.42
-0.38,-0.69,-1.19,-162.66,-249.28,58.29
-0.37,-0.65,-1.32,-120.00,-225.04,77.88
-0.37,-0.65,-1.45,-81.97,-205.02,88.99
-0.38,-0.66,-1.56,-51.03,-176.46,96.26
-0.27,-0.69,-1.69,-17.46,-132.33,115.48
-0.17,-0.69,-1.94,15.44,-64.27,158.64
0.04,-0.44,-1.94,33.69,57.74,219.00
0.61,-0.08,-1.94,49.99,189.40,265.14
1.17,0.44,-1.94,86.06,297.56,283.46
0.53,-0.71,1.91,32.72,-224.13,-160.65
0.29,-1.65,1.64,-38.03,-326.55,-81.42
0.15,-1.77,1.41,-131.05,-339.92,-92.17
0.11,-1.84,1.14,-230.84,-339.06,-94.42
0.08,-1.76,0.89,-307.50,-344.98,-99.80
0.10,-1.72,0.54,-350.35,-356.94,-100.71
0.04,-1.65,0.19,-373.55,-364.82,-90.09
0.02,-1.55,-0.14,-376.84,-362.74,-71.35
-0.03,-1.40,-0.39,-366.77,-354.26,-49.44
-0.10,-1.23,-0.56,-345.16,-341.99,-28.75
-0.11,-1.08,-0.72,-306.77,-331.06,-14.59
-0.15,-0.98,-0.91,-261.30,-325.39,1.89
-0.26,-0.89,-1.19,-216.74,-304.15,16.60
-0.33,-0.79,-1.44,-169.07,-254.71,28.57
-0.38,-0.75,-1.61,-119.21,-195.81,37.84
-0.33,-0.76,-1.74,-72.45,-147.47,52.19
-0.37,-0.80,-1.94,-23.07,-104.62,87.95
-0.31,-0.72,-1.94,19.90,-30.64,149.05
-0.04,-0.61,-1.94,69.95,52.06,226.87
0.36,-0.41,-1.94,124.70,120.91,313.49
0.93,-0.05,-1.94,180.49,213.81,384.66
1.70,0.59,-1.94,247.08,340.71,392.41
1.97,1.08,-1.94,349.99,459.00,333.99
1.97,1.32,-1.94,504.84,523.51,276.13
1.97,1.22,-1.60,719.14,552.32,247.93
1.97,0.58,-0.54,961.76,544.15,220.95
1.97,-0.81,0.73,1189.18,522.42,175.97
1.97,-2.00,-1.94,1212.26,475.78,98.82
1.97,-2.00,-1.94,936.67,376.42,8.00
1.97,-2.00,-1.94,424.21,203.86,-128.48
-0.43,-0.89,-1.94,-185.43,-226.63,-1.10
-0.69,-0.74,-1.94,-107.73,-97.84,91.49
-0.37,-0.66,-1.94,-2.08,52.25,209.30
0.26,-0.53,-1.94,92.53,148.38,314.46
0.79,-0.16,-1.94,162.85,244.76,375.93
1.56,0.32,-1.94,228.77,373.18,375.44
1.97,0.85,-1.94,314.40,489.27,355.42
1.97,1.13,-1.94,472.55,545.24,343.70
1.97,0.96,-1.42,748.31,546.22,362.25
1.97,0.39,-0.48,1129.80,487.56,345.16
1.97,-1.31,0.63,1452.19,372.08,316.54
1.97,-2.00,-1.94,1503.77,348.58,190.86
1.97,-2.00,-1.94,1080.11,331.74,-3.72
1.97,-2.00,-1.94,349.68,207.28,-223.58
1.97,-2.00,-1.94,-269.17,-8.42,-383.13
1.97,-1.68,-1.94,-475.30,-102.97,-450.64
1.97,-0.84,1.90,-404.07,-126.29,-396.44
1.48,-0.56,1.63,-211.31,-153.02,-283.46
0.91,-0.66,1.63,-16.48,-185.25,-165.35
0.44,-0.95,1.77,94.97,-209.36,-86.31
0.23,-1.35,1.91,89.91,-218.94,-63.97
0.15,-1.72,1.93,-6.16,-229.19,-76.97
0.04,-1.91,1.77,-144.72,-242.99,-100.96
0.07,-1.94,1.46,-277.47,-254.46,-124.27
0.05,-1.84,1.18,-370.86,-270.58,-136.97
0.13,-1.77,0.86,-401.68,-300.49,-130.50
0.12,-1.68,0.55,-389.90,-340.28,-99.98
0.08,-1.56,0.25,-362.56,-374.58,-58.29
0.05,-1.41,-0.02,-338.39,-397.29,-18.49
0.05,-1.26,-0.25,-321.36,-408.76,14.59
1.03,0.13,-1.94,299.45,258.74,264.53
1.52,0.43,-1.94,404.80,331.55,308.60
1.97,0.77,-1.94,519.12,416.76,332.65
1.97,0.91,-1.86,666.34,476.03,330.15
1.97,0.64,-1.23,881.92,477.61,326.18
1.97,-0.21,-0.45,1225.99,407.91,271.37
1.97,-2.00,0.48,1515.61,286.39,233.47
1.97,-2.00,-1.94,1534.10,248.79,145.70
1.97,-2.00,-1.94,1024.81,332.10,-62.20
1.97,-2.00,-1.94,136.42,232.92,-344.49
1.97,-2.00,-1.94,-355.05,-23.87,-460.28
1.97,-2.00,-1.94,-381.91,-139.84,-397.84
1.97,-1.32,1.69,-238.65,-147.28,-252.27
1.45,-0.78,1.66,-65.49,-151.43,-143.80
0.99,-0.93,1.77,57.13,-169.26,-111.15
0.54,-1.28,1.98,60.00,-182.20,-122.26
0.40,-1.73,2.00,-21.00,-190.56,-148.20
0.26,-1.95,1.89,-136.72,-203.86,-166.94
0.13,-2.00,1.70,-242.50,-213.87,-181.34
0.17,-2.00,1.48,-320.51,-223.52,-191.53
0.04,-2.00,1.32,-372.45,-236.70,-176.03
0.11,-1.94,1.13,-391.13,-261.18,-145.57
0.11,-1.82,0.87,-391.19,-300.06,-95.71
0.12,-1.67,0.54,-386.49,-341.01,-48.40
0.15,-1.54,0.19,-386.61,-370.80,-17.33
