0.50,0.93,0.21,-40.22,4.88,-22.22
0.49,0.93,0.18,-40.83,-0.31,-25.76
0.43,0.96,0.16,-39.86,-3.23,-28.69
0.33,0.99,0.14,-37.78,-3.54,-35.34
0.22,0.96,0.15,-34.49,-4.03,-43.15
0.15,0.92,0.16,-33.69,-0.79,-44.56
0.15,0.92,0.18,-33.02,3.91,-37.11
0.19,0.92,0.17,-28.93,2.62,-28.02
0.25,0.91,0.18,-21.55,-5.13,-20.51
0.31,0.90,0.17,-11.54,-11.41,-14.40
0.33,0.89,0.13,-4.52,-17.03,-10.32
0.34,0.90,0.10,-5.80,-20.14,-8.91
0.35,0.90,0.07,-12.57,-17.21,-13.12
0.36,0.89,0.02,-22.28,-8.61,-22.16
0.31,0.87,0.00,-32.29,1.16,-34.24
0.24,0.85,0.00,-40.65,12.70,-47.06
-1.36,1.10,-1.14,-91.07,-65.86,-14.28
-1.40,0.96,-1.16,-49.50,11.35,-9.16
-1.21,0.83,-1.02,1.53,76.36,6.78
-0.94,0.69,-0.84,52.06,103.89,33.81
-0.70,0.57,-0.68,95.95,106.69,68.97
-0.44,0.43,-0.60,127.87,106.20,106.20
-0.13,0.29,-0.59,143.31,116.52,137.70
0.19,0.17,-0.62,139.71,136.54,157.17
0.54,0.07,-0.66,121.83,162.48,166.20
0.97,0.10,-0.65,107.55,201.42,161.75
1.61,0.30,-0.48,119.08,239.75,159.00
1.96,0.54,-0.09,172.67,258.37,159.92
1.96,0.85,0.37,259.77,229.38,154.73
1.96,1.05,0.90,336.99,177.92,130.99
1.96,1.03,1.36,378.25,117.13,80.14
1.96,0.84,1.70,347.91,42.05,13.06
1.88,0.56,1.81,249.28,-26.67,-38.09
1.30,0.31,1.63,104.62,-65.00,-63.30
0.88,0.27,1.22,-31.98,-70.74,-71.17
0.65,0.31,0.76,-121.10,-60.98,-73.18
0.48,0.40,0.39,-160.41,-57.56,-66.53
0.36,0.50,0.09,-159.49,-54.32,-51.76
0.26,0.59,-0.14,-132.33,-52.19,-32.53
0.17,0.68,-0.25,-95.65,-51.39,-15.63
0.09,0.75,-0.26,-61.95,-43.82,-6.53
0.00,0.80,-0.19,-36.26,-30.46,-4.70
-0.03,0.81,-0.11,-22.77,-15.75,-2.50
-0.02,0.83,-0.01,-20.94,-2.50,3.72
0.03,0.85,0.04,-25.70,7.02,10.01
0.11,0.90,0.09,-36.13,11.66,15.08
0.21,0.96,0.12,-45.72,14.83,18.19
0.32,1.03,0.11,-49.20,14.59,17.58
0.38,1.08,0.10,-45.11,5.62,15.20
0.41,1.12,0.12,-37.17,-3.91,11.90
0.45,1.14,0.14,-27.53,-7.81,8.30
0.47,1.14,0.16,-17.76,-14.65,6.29
0.45,1.12,0.19,-10.74,-22.64,3.30
0.46,1.10,0.20,-7.81,-24.84,-0.98
0.46,1.06,0.21,-8.97,-23.62,-4.33
0.47,1.03,0.21,-11.17,-22.58,-5.86
0.42,1.00,0.21,-13.92,-22.40,-7.93
0.37,0.97,0.20,-16.79,-17.03,-11.11
0.32,0.95,0.20,-20.20,-8.18,-13.49
0.28,0.94,0.20,-23.99,-1.04,-16.91
0.25,0.92,0.22,-27.10,0.00,-18.80
0.25,0.90,0.20,-29.73,0.12,-18.56
0.27,0.90,0.20,-33.27,0.00,-16.30
0.29,0.89,0.17,-34.97,-1.95,-13.31
0.33,0.90,0.14,-34.85,-2.75,-10.99
0.38,0.93,0.11,-31.19,-2.69,-9.89
0.42,0.95,0.07,-21.91,-8.24,-9.77
0.40,0.95,0.08,-13.86,-14.77,-10.38
0.39,0.95,0.09,-5.80,-14.47,-11.11
0.40,0.94,0.11,-0.67,-10.32,-8.85
0.44,0.94,0.11,2.62,-6.04,-6.53
0.48,0.94,0.13,5.55,-6.23,-5.01
0.55,0.93,0.15,8.61,-8.18,-4.58
0.60,0.94,0.17,11.54,-12.02,-5.43
0.62,0.94,0.19,13.18,-18.62,-8.97
0.60,0.93,0.18,12.09,-24.29,-14.16
0.53,0.91,0.19,8.42,-26.06,-20.45
0.45,0.89,0.19,1.77,-25.51,-26.55
0.39,0.86,0.19,-8.48,-22.52,-30.34
0.37,0.84,0.19,-20.87,-17.88,-30.15
0.38,0.83,0.17,-29.73,-12.82,-27.53
0.42,0.81,0.16,-33.57,-11.96,-24.48
0.46,0.82,0.14,-30.21,-14.59,-20.39
0.51,0.85,0.12,-23.13,-22.28,-17.46
0.48,0.88,0.11,-14.53,-34.06,-19.17
0.37,0.88,0.10,-7.81,-41.75,-25.76
1.96,0.95,0.60,150.58,98.76,43.89
1.77,0.89,0.66,168.83,70.31,32.59
1.58,0.79,0.70,179.51,41.38,19.78
1.36,0.66,0.72,177.19,7.81,5.68
1.09,0.54,0.73,156.62,-22.03,-5.74
0.81,0.44,0.69,120.61,-38.03,-14.22
0.60,0.39,0.61,72.94,-42.54,-16.05
0.49,0.41,0.49,20.08,-43.03,-12.02
0.44,0.46,0.37,-27.77,-43.52,-8.48
0.42,0.52,0.22,-64.15,-43.82,-6.78
0.39,0.60,0.10,-85.57,-44.80,-7.45
0.35,0.65,0.01,-90.58,-40.35,-8.97
0.29,0.69,-0.06,-84.90,-32.59,-11.60
0.23,0.73,-0.07,-72.02,-24.17,-13.79
0.10,0.74,-0.05,-57.99,-14.16,-13.06
0.07,0.78,-0.03,-45.90,-2.38,-8.79
0.07,0.84,0.03,-39.25,2.87,0.67
0.10,0.89,0.09,-35.10,9.22,9.83
0.16,0.95,0.12,-32.47,15.02,17.46
0.24,1.03,0.12,-29.18,13.25,22.64
0.29,1.12,0.13,-22.77,7.87,24.05
0.31,1.17,0.12,-15.56,0.67,20.75
0.32,1.19,0.12,-10.32,-4.82,15.38
0.30,1.19,0.12,-7.20,-6.35,10.07
0.30,1.19,0.13,-6.59,-4.09,5.37
0.29,1.17,0.12,-6.65,-1.95,0.31
0.28,1.14,0.13,-6.35,0.55,-4.39
0.29,1.11,0.14,-5.07,4.15,-8.18
0.29,1.06,0.15,-1.59,4.58,-10.32
0.25,1.03,0.17,3.23,3.23,-11.90
0.19,0.99,0.20,7.57,2.87,-12.45
0.17,0.96,0.23,9.40,3.36,-10.19
0.17,0.95,0.24,8.30,3.60,-5.55
0.21,0.95,0.25,6.04,2.87,-0.06
0.25,0.96,0.25,1.40,1.95,4.33
0.30,0.97,0.23,-3.91,1.04,6.29
0.35,0.98,0.20,-8.55,-0.24,5.68
0.39,0.98,0.18,-11.47,-0.79,2.93
0.39,0.98,0.16,-11.54,-1.59,-0.37
0.37,0.97,0.14,-9.03,-3.23,-3.66
0.34,0.97,0.15,-5.31,-4.03,-5.92
0.30,0.97,0.14,-2.93,-4.88,-6.59
0.28,0.95,0.14,-2.08,-4.46,-6.71
0.28,0.94,0.14,-2.93,-3.72,-4.64
0.30,0.94,0.14,-5.13,-2.56,-2.14
0.32,0.94,0.13,-6.71,-2.50,-1.40
0.33,0.94,0.12,-7.51,-2.20,-2.01
0.34,0.94,0.11,-8.12,-0.06,-2.87
0.35,0.95,0.12,-8.61,2.69,-3.78
0.34,0.95,0.11,-8.73,0.67,-5.98
0.31,0.95,0.11,-8.55,-1.22,-7.93
0.27,0.95,0.10,-9.52,-0.98,-8.73
0.26,0.95,0.10,-10.74,0.92,-9.03
0.25,0.93,0.10,-12.27,1.89,-8.61
0.26,0.93,0.09,-13.86,3.97,-8.36
0.27,0.92,0.09,-14.40,6.84,-6.96
0.29,0.92,0.09,-13.37,9.34,-5.43
0.33,0.92,0.10,-10.68,10.86,-4.21
0.36,0.93,0.10,-4.64,8.06,-2.38
0.34,0.93,0.12,2.08,1.53,-0.24
0.30,0.94,0.12,8.06,-4.21,-0.12
0.25,0.95,0.13,9.46,-7.75,0.12
0.22,0.95,0.13,6.04,-7.26,0.73
0.22,0.96,0.13,-0.55,-4.64,0.79
0.24,0.96,0.11,-8.79,-2.08,0.85
0.25,0.97,0.09,-16.17,1.04,0.92
0.29,0.98,0.08,-20.51,5.86,-0.12
0.32,0.99,0.08,-21.97,10.07,-2.26
0.36,1.01,0.07,-18.62,11.78,-4.09
0.40,1.02,0.08,-13.61,10.07,-4.15
-1.43,1.38,-0.82,-91.56,-43.46,-13.43
-1.40,1.28,-0.98,-65.49,-1.95,1.46
-1.28,1.21,-1.02,-21.91,36.56,17.76
-1.05,1.12,-0.95,25.03,64.82,35.95
-0.74,1.02,-0.85,63.42,89.97,56.34
-0.34,0.87,-0.76,91.98,111.27,75.93
0.07,0.72,-0.72,113.77,124.15,89.54
0.51,0.54,-0.71,134.59,131.96,98.27
0.93,0.40,-0.68,153.26,137.94,104.62
1.38,0.36,-0.58,166.33,157.66,107.61
1.86,0.46,-0.35,181.77,185.43,108.65
1.96,0.67,0.03,203.38,214.79,105.72
1.96,0.88,0.42,229.19,220.22,89.30
1.96,1.01,0.73,258.31,183.78,59.14
1.96,0.97,1.02,274.30,125.68,24.78
1.96,0.79,1.18,273.87,48.22,-4.27
1.53,0.56,1.20,239.69,-27.89,-26.92
1.07,0.34,1.17,171.64,-81.06,-42.54
0.74,0.25,1.03,89.91,-97.84,-50.72
0.56,0.23,0.81,15.38,-104.98,-43.40
0.45,0.27,0.55,-42.36,-106.75,-33.08
0.36,0.35,0.32,-83.32,-103.95,-22.28
0.34,0.42,0.11,-107.36,-95.77,-14.22
0.31,0.47,-0.07,-118.29,-78.80,-13.37
0.25,0.52,-0.20,-120.36,-53.47,-18.68
0.17,0.58,-0.23,-113.71,-23.62,-26.43
0.12,0.61,-0.21,-97.23,1.46,-30.40
0.07,0.61,-0.15,-79.59,15.69,-26.67
0.05,0.65,-0.08,-66.77,22.28,-16.17
0.03,0.69,-0.02,-57.68,23.87,-2.38
0.05,0.75,0.00,-53.59,23.44,10.99
0.13,0.84,0.01,-51.70,20.87,23.93
0.20,0.93,-0.01,-51.09,24.48,30.46
0.26,1.04,-0.03,-40.16,10.80,37.97
0.35,1.14,-0.02,-31.80,3.23,36.26
0.36,1.18,-0.04,-16.42,-7.02,31.37
0.35,1.21,0.00,-3.85,-8.79,23.87
0.36,1.20,0.02,4.39,-3.30,16.72
0.36,1.18,0.06,10.25,0.98,9.58
0.34,1.15,0.10,15.02,2.56,3.36
0.32,1.10,0.15,20.02,3.54,-0.79
0.29,1.05,0.19,23.26,1.71,-2.81
0.25,1.00,0.22,24.35,-0.31,-2.62
0.25,0.97,0.25,22.28,1.04,-1.16
0.26,0.95,0.26,18.31,4.39,1.10
0.27,0.95,0.27,14.28,4.94,2.87
0.28,0.95,0.28,11.29,5.13,3.11
0.31,0.95,0.29,8.85,6.23,4.21
0.34,0.96,0.29,6.90,4.94,5.01
0.34,0.97,0.30,4.70,2.38,4.15
0.36,0.97,0.30,0.79,1.40,3.48
0.37,0.99,0.28,-4.52,1.46,3.97
0.41,0.99,0.26,-8.73,0.79,3.66
0.42,1.00,0.24,-10.80,-2.20,2.87
0.43,1.00,0.22,-10.62,-5.62,1.34
0.41,0.99,0.21,-10.44,-7.87,-0.31
0.38,1.00,0.20,-10.93,-8.00,-2.56
0.36,0.98,0.19,-12.70,-6.23,-5.43
0.35,0.97,0.18,-16.24,-3.11,-7.26
0.36,0.96,0.17,-20.81,0.12,-8.67
0.37,0.97,0.16,-23.80,0.85,-9.34
0.37,0.96,0.13,-25.21,-1.04,-10.86
0.36,0.95,0.12,-24.78,-1.77,-12.27
0.34,0.95,0.10,-23.56,-2.01,-13.12
0.29,0.94,0.10,-21.79,-2.56,-13.79
0.27,0.94,0.10,-19.90,-0.67,-13.25
0.25,0.93,0.11,-18.56,0.79,-10.99
0.24,0.94,0.10,-17.94,0.73,-7.57
0.26,0.93,0.10,-17.70,1.65,-3.78
0.28,0.95,0.10,-16.42,2.87,-0.98
1.96,1.09,0.51,171.15,187.87,45.78
1.96,1.20,0.78,194.28,154.79,31.37
1.96,1.16,0.95,214.30,100.16,13.37
1.80,0.97,1.01,221.14,39.49,-6.78
1.44,0.74,1.01,202.70,-17.82,-21.36
1.08,0.52,0.93,162.05,-61.04,-29.48
0.80,0.38,0.78,105.35,-81.67,-33.39
0.56,0.35,0.61,44.07,-82.58,-28.32
0.44,0.41,0.41,-12.09,-72.21,-21.61
0.36,0.47,0.23,-52.43,-59.82,-19.96
0.30,0.49,0.07,-77.82,-49.75,-21.97
0.22,0.48,-0.05,-94.55,-38.51,-27.04
0.12,0.49,-0.12,-102.18,-23.80,-31.37
0.07,0.51,-0.15,-101.50,-6.41,-30.40
0.03,0.53,-0.13,-97.23,8.36,-24.05
0.03,0.62,-0.13,-92.29,16.97,-13.25
0.07,0.67,-0.07,-84.11,21.91,0.00
0.10,0.73,-0.09,-68.24,14.83,17.88
0.13,0.84,-0.06,-56.40,6.41,32.96
0.22,0.94,-0.06,-45.47,3.72,41.87
0.29,1.04,-0.07,-34.18,2.93,43.82
0.33,1.13,-0.06,-23.80,2.44,39.12
0.36,1.19,-0.03,-15.63,5.74,31.01
0.38,1.23,0.01,-8.12,10.44,22.95
0.40,1.23,0.05,-0.79,11.35,15.08
0.42,1.21,0.10,8.24,7.63,9.83
0.41,1.17,0.13,17.58,3.85,6.29
0.39,1.11,0.16,25.27,2.26,2.62
0.37,1.05,0.20,30.34,2.32,0.73
0.33,0.99,0.23,32.11,2.87,-0.67
0.30,0.95,0.28,30.95,3.05,-0.98
0.28,0.93,0.29,26.98,2.44,0.24
0.29,0.92,0.32,20.69,1.65,2.44
0.32,0.93,0.32,13.55,2.38,4.82
0.36,0.95,0.30,8.06,0.43,5.43
0.39,0.96,0.28,3.42,-2.99,4.64
0.39,0.98,0.27,-0.67,-3.66,2.26
0.39,0.98,0.25,-3.23,-3.66,-0.55
0.38,0.99,0.24,-4.64,-3.42,-2.44
0.38,0.99,0.24,-5.86,-2.08,-3.17
0.39,0.99,0.23,-5.74,-0.98,-3.11
0.41,0.98,0.22,-5.01,-1.59,-2.62
0.40,0.97,0.20,-4.09,-2.99,-2.99
0.40,0.96,0.20,-3.30,-3.17,-3.60
0.40,0.95,0.18,-0.49,-9.70,-2.26
0.37,0.94,0.18,0.98,-15.87,-1.34
0.32,0.93,0.19,0.43,-14.22,-2.32
0.30,0.92,0.19,-2.14,-9.70,-3.60
0.31,0.92,0.18,-7.81,-6.10,-4.33
0.31,0.92,0.17,-14.89,-4.52,-4.64
0.32,0.92,0.16,-21.06,-4.21,-5.86
0.32,0.92,0.13,-26.31,-3.42,-7.75
0.32,0.92,0.12,-30.82,1.04,-10.25
0.33,0.92,0.09,-32.29,3.23,-10.56
0.32,0.93,0.09,-30.70,2.56,-11.29
0.28,0.93,0.09,-26.37,1.59,-11.54
0.27,0.93,0.09,-21.00,1.59,-10.01
0.27,0.92,0.09,-16.54,2.32,-6.53
0.27,0.93,0.08,-13.06,1.28,-2.26
0.28,0.94,0.09,-10.25,-0.92,1.04
0.30,0.94,0.10,-8.73,-1.46,2.93
0.32,0.95,0.09,-8.00,-0.06,3.97
0.35,0.96,0.08,-7.08,1.16,3.60
0.36,0.98,0.08,-4.94,-0.37,2.01
0.34,0.98,0.09,-2.32,-1.83,-0.37
0.33,0.98,0.09,-0.85,-0.43,-1.95
0.32,0.98,0.09,0.73,0.98,-2.75
0.33,0.98,0.09,2.20,-0.43,-2.75
0.32,0.97,0.10,3.30,-1.46,-1.95
0.33,0.96,0.10,4.21,-1.22,-1.04
-1.22,1.53,-1.17,-183.97,-97.78,-45.29
-1.35,1.72,-1.40,-197.82,-48.16,-43.52
-1.24,1.87,-1.47,-156.07,30.34,-31.56
-0.82,1.75,-1.47,-62.75,93.08,-22.34
-0.39,1.52,-1.40,50.17,116.09,-4.52
-0.08,1.23,-1.30,154.06,114.75,18.98
0.18,0.90,-1.12,230.48,115.85,36.93
0.52,0.59,-0.91,274.42,143.01,54.99
0.95,0.36,-0.67,292.25,194.89,76.24
1.45,0.27,-0.39,293.04,248.91,91.56
1.90,0.19,-0.05,285.59,288.46,100.71
1.96,0.24,0.32,273.20,305.80,96.50
1.96,0.36,0.65,263.62,279.67,88.08
1.96,0.46,0.90,268.93,210.70,69.52
1.96,0.35,1.12,276.92,120.43,37.97
1.75,0.17,1.25,259.59,37.72,2.32
1.30,-0.01,1.29,205.33,-22.16,-22.89
0.95,-0.10,1.24,130.44,-49.62,-34.42
0.74,-0.11,1.11,50.23,-62.01,-29.97
0.63,-0.01,0.87,-22.89,-71.72,-15.20
0.57,0.15,0.60,-80.94,-81.91,-0.06
0.54,0.30,0.31,-123.48,-93.02,12.76
0.53,0.47,0.03,-150.09,-91.80,18.74
0.51,0.60,-0.21,-159.61,-67.45,10.19
0.45,0.71,-0.33,-151.19,-33.02,-6.78
0.39,0.78,-0.33,-124.64,-1.53,-21.12
0.31,0.81,-0.26,-87.83,14.83,-23.38
0.24,0.81,-0.18,-57.25,15.08,-13.49
0.24,0.84,-0.09,-34.42,10.74,1.65
0.24,0.88,-0.05,-16.54,3.66,17.27
0.27,0.94,-0.01,-3.85,-4.27,30.52
0.34,1.01,0.01,2.44,-5.92,37.17
0.40,1.09,0.05,1.16,-3.91,37.11
0.50,1.17,0.06,-0.61,1.40,28.38
0.56,1.22,0.10,-3.11,4.15,16.17
0.56,1.24,0.13,-2.75,2.69,3.72
0.53,1.24,0.17,-2.81,-0.79,-8.30
0.48,1.20,0.19,-1.53,-2.93,-17.52
0.42,1.13,0.20,3.48,-8.24,-21.79
0.37,1.07,0.20,9.28,-14.89,-18.62
0.33,1.03,0.18,12.76,-13.00,-11.78
0.36,1.02,0.17,16.11,-5.37,-5.01
0.40,1.01,0.18,21.79,-0.43,-2.08
0.40,0.99,0.22,26.55,-0.92,-3.54
0.37,0.96,0.25,28.20,-0.92,-6.35
0.34,0.93,0.31,24.35,2.44,-7.93
0.33,0.90,0.34,15.93,5.68,-8.48
0.34,0.89,0.35,2.99,7.51,-8.18
0.37,0.89,0.35,-12.57,8.18,-8.00
0.40,0.91,0.31,-25.70,7.81,-8.12
0.45,0.93,0.27,-32.04,5.92,-7.87
0.46,0.96,0.21,-32.90,1.34,-8.42
0.45,0.98,0.18,-28.57,-3.23,-10.07
0.43,0.97,0.15,-21.79,-6.65,-11.96
0.41,0.97,0.13,-14.53,-7.87,-12.45
0.39,0.96,0.12,-8.24,-6.41,-11.84
0.39,0.95,0.13,-3.11,-3.97,-10.80
0.41,0.95,0.12,1.10,-1.40,-10.80
0.42,0.93,0.13,4.94,-0.79,-11.29
0.41,0.91,0.13,8.12,-0.98,-12.27
0.37,0.88,0.15,10.38,-0.92,-14.40
0.34,0.86,0.18,9.70,-0.43,-15.02
0.31,0.84,0.21,5.37,1.04,-13.79
0.31,0.84,0.21,-0.31,0.79,-10.38
0.33,0.85,0.20,-5.01,-2.38,-6.90
0.33,0.86,0.17,-9.89,-4.76,-4.76
0.34,0.88,0.14,-14.47,-4.76,-4.33
0.36,0.90,0.11,-16.91,-3.97,-5.31
0.37,0.91,0.10,-16.30,-4.88,-6.41
0.35,0.92,0.08,-14.10,-3.91,-6.78
-1.35,1.54,-0.96,-52.92,-201.06,-33.57
1.96,1.44,-1.36,-58.47,-229.01,-72.51
1.96,1.03,-1.70,-64.46,-137.46,-117.92
1.96,0.56,-1.87,-59.02,45.90,-131.78
1.96,0.28,-1.86,-23.32,201.73,-78.43
-1.59,0.19,-1.51,60.24,267.16,21.24
-0.78,0.19,-1.03,167.42,262.28,138.31
0.28,0.19,-0.50,268.38,244.51,254.83
1.46,0.15,0.07,331.55,230.48,336.31
1.96,0.21,0.68,310.50,207.22,331.86
1.96,0.73,1.20,197.21,130.25,194.04
1.96,1.46,1.54,41.87,58.66,36.87
1.96,1.83,1.63,-74.53,57.68,-44.37
1.96,1.80,1.34,-105.35,56.40,-72.27
1.96,1.44,0.93,-69.89,11.23,-80.63
1.56,0.94,0.55,-10.19,-36.68,-81.67
0.92,0.58,0.32,16.85,-63.17,-77.33
0.47,0.47,0.23,9.64,-63.23,-63.66
0.23,0.40,0.09,-3.36,-47.98,-43.95
0.06,0.34,-0.07,-18.01,-35.40,-25.51
-0.10,0.34,-0.19,-30.70,-25.45,-15.14
-0.25,0.35,-0.30,-38.33,-14.47,-3.11
-0.31,0.37,-0.39,-45.23,1.59,11.23
-0.32,0.47,-0.45,-46.51,10.99,27.83
-0.30,0.60,-0.48,-38.09,17.52,44.56
-0.16,0.71,-0.50,-16.72,16.54,55.79
-0.06,0.80,-0.45,10.93,14.16,58.90
0.01,0.87,-0.34,32.84,24.96,61.65
0.14,0.94,-0.25,47.43,34.42,60.55
0.27,0.99,-0.11,55.97,34.91,57.99
0.35,1.02,0.01,58.11,32.96,55.30
0.43,1.05,0.11,54.93,31.50,53.22
0.51,1.07,0.16,48.40,29.97,48.83
0.59,1.09,0.19,43.34,25.82,41.44
0.62,1.10,0.20,41.57,18.07,30.70
0.56,1.09,0.21,44.31,9.40,19.41
0.48,1.05,0.22,52.25,1.71,10.99
0.42,0.97,0.25,58.72,-6.41,5.07
0.34,0.91,0.27,59.51,-13.55,3.91
0.28,0.88,0.29,51.58,-12.27,4.76
0.28,0.87,0.30,39.06,-5.68,3.78
0.28,0.88,0.31,24.05,0.31,3.36
0.30,0.92,0.31,8.06,5.07,2.14
0.34,0.96,0.29,-5.92,8.79,-0.49
0.36,1.02,0.26,-15.50,11.66,-3.66
0.39,1.05,0.23,-20.39,11.78,-6.53
0.42,1.08,0.20,-19.10,9.16,-6.90
